Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.50,0,0.3420835431842638182401388269,0.342083543184264,0.342083543184264,0.342083543184264,0.342083543184264,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,19933790
0.51,0,0.3419710097359302566274462115,0.34197100973593,0.34197100973593,0.34197100973593,0.34197100973593,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,20332460
0.52,0,0.3418552650909377059956987495,0.341855265090938,0.341855265090938,0.341855265090938,0.341855265090938,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,20731140
0.53,0,0.3417367805799699003356523543,0.34173678057997,0.34173678057997,0.34173678057997,0.34173678057997,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,21129810
0.54,0,0.3416159483810000848482419374,0.341615948381,0.341615948381,0.341615948381,0.341615948381,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,21528490
0.55,0,0.3414931618960545617443833948,0.341493161896055,0.341493161896055,0.341493161896055,0.341493161896055,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,21927170
0.56,0,0.3413687543819500240528823071,0.34136875438195,0.34136875438195,0.34136875438195,0.34136875438195,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,22325840
0.57,0,0.3412430406479924202498859869,0.341243040647992,0.341243040647992,0.341243040647992,0.341243040647992,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,22724520
0.58,0,0.3411162928862970381749111525,0.341116292886297,0.341116292886297,0.341116292886297,0.341116292886297,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,23123190
0.59,0,0.3409887286513112998193662590,0.340988728651311,0.340988728651311,0.340988728651311,0.340988728651311,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,23521870
0.60,0,0.3408606088212454933970365784,0.340860608821246,0.340860608821246,0.340860608821246,0.340860608821246,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,23920550
0.61,0,0.3409582329916355975375424521,0.340958232991636,0.340958232991636,0.340958232991636,0.340958232991636,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,24319220
0.62,0,0.3410485438902121936902783710,0.341048543890212,0.341048543890212,0.341048543890212,0.341048543890212,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,24717900
0.63,0,0.3411397427046757349980632958,0.341139742704676,0.341139742704676,0.341139742704676,0.341139742704676,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,25116570
0.64,0,0.3412318783552677402157322470,0.341231878355268,0.341231878355268,0.341231878355268,0.341231878355268,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,25515250
0.65,0,0.3413250466110977280666841581,0.341325046611098,0.341325046611098,0.341325046611098,0.341325046611098,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,25913920
0.66,0,0.3414192646094282775326998747,0.341419264609428,0.341419264609428,0.341419264609428,0.341419264609428,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,26312600
0.67,0,0.3415146347734390221404523109,0.341514634773439,0.341514634773439,0.341514634773439,0.341514634773439,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,26711280
0.68,0,0.3416111673144021683410205314,0.341611167314402,0.341611167314402,0.341611167314402,0.341611167314402,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,27109950
0.69,0,0.3417089273823150268456622744,0.341708927382315,0.341708927382315,0.341708927382315,0.341708927382315,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,27508630
0.70,0,0.3418079227789907584619184049,0.341807922778991,0.341807922778991,0.341807922778991,0.341807922778991,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,27907300
0.71,0,0.3419082074588698017681395722,0.34190820745887,0.34190820745887,0.34190820745887,0.34190820745887,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,28305980
0.72,0,0.3420097928068259757080159100,0.342009792806826,0.342009792806826,0.342009792806826,0.342009792806826,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,28704660
0.73,0,0.3421126953989825322767389612,0.342112695398983,0.342112695398983,0.342112695398983,0.342112695398983,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,29103330
0.74,0,0.3422169375734906339730036109,0.342216937573491,0.342216937573491,0.342216937573491,0.342216937573491,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,29502010
0.75,0,0.3423225297036500987647829751,0.34232252970365,0.34232252970365,0.34232252970365,0.34232252970365,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,29900680
0.76,0,0.3424295046625905431169977832,0.342429504662591,0.342429504662591,0.342429504662591,0.342429504662591,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,30299360
0.77,0,0.3425378323883475880888097243,0.342537832388348,0.342537832388348,0.342537832388348,0.342537832388348,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,30698030
0.78,0,0.3426475305480591504437961406,0.342647530548059,0.342647530548059,0.342647530548059,0.342647530548059,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,31096710
0.79,0,0.3427586194076977903081061516,0.342758619407698,0.342758619407698,0.342758619407698,0.342758619407698,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,31495390
0.80,0,0.3428710980705769131261258966,0.342871098070577,0.342871098070577,0.342871098070577,0.342871098070577,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,31894060
0.81,0,0.3429849474173702368940509277,0.34298494741737,0.34298494741737,0.34298494741737,0.34298494741737,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,32292740
0.82,0,0.3431001812863333129984945959,0.343100181286333,0.343100181286333,0.343100181286333,0.343100181286333,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,32691410
0.83,0,0.3432167881244440590629730576,0.343216788124444,0.343216788124444,0.343216788124444,0.343216788124444,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,33090090
0.84,0,0.3433347634531283809976027887,0.343334763453128,0.343334763453128,0.343334763453128,0.343334763453128,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,33488760
0.85,0,0.3434541026347049389224572996,0.343454102634705,0.343454102634705,0.343454102634705,0.343454102634705,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,33887440
0.86,0,0.3435748003055469928691403524,0.343574800305547,0.343574800305547,0.343574800305547,0.343574800305547,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,34286120
0.87,0,0.3436968536594006992294949981,0.343696853659401,0.343696853659401,0.343696853659401,0.343696853659401,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,34684790
0.88,0,0.3438202673578312361231458225,0.343820267357831,0.343820267357831,0.343820267357831,0.343820267357831,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,35083470
0.89,0,0.3439449763491778349402446838,0.343944976349178,0.343944976349178,0.343944976349178,0.343944976349178,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,35482140
0.90,0,0.3440710403928538699423409493,0.344071040392854,0.344071040392854,0.344071040392854,0.344071040392854,0,0,0,0,6.39658875152703,45.737635023359148126932089381,45.737635023359148126932089381,35880820
0.91,0,0.346410723467525,0.346410723467525,0.346410723467525,0.346410723467525,0.346410723467525,0,0,0,0,6.5335673711707,45.7685813724834,45.6365305948505,36279500
0.92,0,0.35342977269154,0.35342977269154,0.35342977269154,0.35342977269154,0.35342977269154,0,0,0,0,6.67054599081436,45.7995277216076,45.5354261663419,36678170
0.93,0,0.365563249885006,0.365563249885006,0.365563249885006,0.365563249885006,0.365563249885006,0,0,0,0,6.80752461045802,45.8304740707319,45.4343217378333,37076850
0.94,0,0.379301630435919,0.379301630435919,0.379301630435919,0.379301630435919,0.379301630435919,0,0,0,0,6.94450323010169,45.8614204198562,45.3332173093246,37475520
0.95,0,0.393040010986832,0.393040010986832,0.393040010986832,0.393040010986832,0.393040010986832,0,0,0,0,7.08148184974535,45.8923667689804,45.232112880816,37874200
0.96,0,0.406778391537745,0.406778391537745,0.406778391537745,0.406778391537745,0.406778391537745,0,0,0,0,7.21846046938902,45.9233131181047,45.1310084523074,38272870
0.97,0,0.420516772088657,0.420516772088657,0.420516772088657,0.420516772088657,0.420516772088657,0,0,0,0,7.35543908903268,45.9542594672289,45.0299040237988,38671550
0.98,0,0.43425515263957,0.43425515263957,0.43425515263957,0.43425515263957,0.43425515263957,0,0,0,0,7.49241770867634,45.9852058163532,44.9287995952902,39070220
0.99,0,0.447993533190483,0.447993533190483,0.447993533190483,0.447993533190483,0.447993533190483,0,0,0,0,7.62939632832001,46.0161521654774,44.8276951667815,39468900
1.00,0,0.461731913741396,0.461731913741396,0.461731913741396,0.461731913741396,0.461731913741396,0,0,0,0,7.76637494796367,46.0470985146017,44.7265907382729,39867580
1.01,0,0.475470294292309,0.475470294292309,0.475470294292309,0.475470294292309,0.475470294292309,0,0,0,0,7.90335356760734,46.0780448637259,44.6254863097643,40266250
1.02,0,0.489208674843221,0.489208674843222,0.489208674843222,0.489208674843222,0.489208674843222,0,0,0,0,8.040332187251,46.1089912128502,44.5243818812556,40664930
1.03,0,0.502947055394134,0.502947055394134,0.502947055394134,0.502947055394134,0.502947055394134,0,0,0,0,8.17731080689467,46.1399375619744,44.423277452747,41063600
1.04,0,0.516685435945047,0.516685435945047,0.516685435945047,0.516685435945047,0.516685435945047,0,0,0,0,8.31428942653833,46.1708839110987,44.3221730242384,41462280
1.05,0,0.5304238164959598671791333312,0.53042381649596,0.53042381649596,0.53042381649596,0.53042381649596,0,0.000000,0.000000,0,8.451268046181994796103088192,46.201830260222961707742702678,44.22106859572977999228583401,41860950
1.06,0,0.5291487004482762544899103168,0.529148700448276,0.529148700448276,0.529148700448276,0.529148700448276,0,0.000000,0.000000,0,8.478959503424034796103088193,46.197974364949840011441463345,44.224416194941106264544916284,42259630
1.07,0,0.5278866308553517945865811912,0.527886630855352,0.527886630855352,0.527886630855352,0.527886630855352,0,0.000000,0.000000,0,8.504508921481604796103088193,46.195032490150038711519070976,44.227962045377185745457449008,42658310
1.08,0,0.5266372427262277108756981126,0.526637242726228,0.526637242726228,0.526637242726228,0.526637242726228,0,0.000000,0.000000,0,8.528373237639374796103088192,46.192805458728247511418346073,44.231661096688752033210251513,43056980
1.09,0,0.5254001136538674827473026605,0.525400113653868,0.525400113653868,0.525400113653868,0.525400113653868,0,0.000000,0.000000,0,8.550867953218734796103088192,46.191175919589497441991171971,44.235498532632438704230578577,43455660
1.10,0,0.5241749183180013261632200854,0.524174918318001,0.524174918318001,0.524174918318001,0.524174918318001,0,0.000000,0.000000,0,8.572222067284554796103088192,46.190038262818232731024506501,44.239446987371452708236408123,43854340
1.11,0,0.5229612810557499638505837405,0.52296128105575,0.52296128105575,0.52296128105575,0.52296128105575,0,0.000000,0.000000,0,8.592608374566464796103088192,46.189327653448455330451073684,44.243497809300723662309778363,44253010
1.12,0,0.5217589048634370555736103435,0.521758904863437,0.521758904863437,0.521758904863437,0.521758904863437,0,0.000000,0.000000,0,8.612161716503504796103088193,46.188995532778605106364508871,44.247645854226456987438897444,44651680
1.13,0,0.5205674428578692982185113620,0.520567442857869,0.520567442857869,0.520567442857869,0.520567442857869,0,0.000000,0.000000,0,8.630986535096204796103088193,46.188984919162118320552573178,44.251871453731789693099037785,45050360
1.14,0,0.5193865791343472588496372469,0.519386579134347,0.519386579134347,0.519386579134347,0.519386579134347,0,0.000000,0.000000,0,8.649170018973094796103088192,46.189274552056712228214910631,44.256179467860718983171028799,45449040
1.15,0,0.5182160675611988218130691235,0.518216067561199,0.518216067561199,0.518216067561199,0.518216067561199,0,0.000000,0.000000,0,8.666782053280974796103088193,46.189834005035968166586055127,44.260562960724096742619283073,45847710
1.16,0,0.5161639650878055083712711494,0.516163965087806,0.516163965087806,0.516163965087806,0.516163965087806,0,0.000000,0.000000,0,8.683882672203554796103088192,46.190633727273448935741074093,44.265013127763586011964887867,46246390
1.17,0,0.5140927416367712508993722042,0.514092741636771,0.514092741636771,0.514092741636771,0.514092741636771,0,0.000000,0.000000,0,8.693330252852114796103088193,46.173564129166705683821251428,44.253207670211764740318276462,46645060
1.18,0,0.5120348151715979967387997468,0.512034815171598,0.512034815171598,0.512034815171598,0.512034815171598,0,0.000000,0.000000,0,8.690972033717934796103088193,46.127992814368870736424686841,44.215584512320434955352511097,47043740
1.19,0,0.5099900395916287982572571552,0.509990039591629,0.509990039591629,0.509990039591629,0.509990039591629,0,0.000000,0.000000,0,8.688627911104754796103088193,46.083562066689064008282772894,44.178897299272661647548752069,47442420
1.20,0,0.5079580786698128038956880215,0.507958078669813,0.507958078669813,0.507958078669813,0.507958078669813,0,0.000000,0.000000,0,8.686293792983624796103088192,46.040165233403000010104376409,44.143058112881684382047884276,47841090
1.21,0,0.5059395092280229004111709338,0.505939509228023,0.505939509228023,0.505939509228023,0.505939509228023,0,0.000000,0.000000,0,8.683968975638004796103088192,45.997729386023303706954052996,44.108007259880182853087924983,48239770
1.22,0,0.5039479265224796459182544213,0.50394792652248,0.50394792652248,0.50394792652248,0.50394792652248,0,0.000000,0.000000,0,8.681650389241124796103088193,45.956185884733439045121705008,44.073688042466277898432096818,48638440
1.23,0,0.5019782230500894804359882708,0.50197822305009,0.50197822305009,0.50197822305009,0.50197822305009,0,0.000000,0.000000,0,8.679338794935274796103088192,45.915458505805395480028254642,44.040038441857079598832844841,49037120
1.24,0,0.5000276443387867659806034286,0.500027644338787,0.500027644338787,0.500027644338787,0.500027644338787,0,0.000000,0.000000,0,8.677032011713884796103088193,45.875509648094366739823593807,44.007027252290843508044218396,49435800
1.25,0,0.4980947825612862413967111613,0.498094782561286,0.498094782561286,0.498094782561286,0.498094782561286,0,0.000000,0.000000,0,8.674729002465754796103088193,45.836271087243932890282481273,43.974598606457594275087431747,49834470
1.26,0,0.4961787279292883560992813547,0.496178727929288,0.496178727929288,0.496178727929288,0.496178727929288,0,0.000000,0.000000,0,8.672429087613104796103088193,45.797707715169459130947251286,43.942723678881539803725915587,50233140
1.27,0,0.4942789465655863834245787530,0.494278946565586,0.494278946565586,0.494278946565586,0.494278946565586,0,0.000000,0.000000,0,8.670130871418844796103088193,45.75978052632189820498683842,43.911370329058090960901065328,50631820
1.28,0,0.4923949848866259083581082012,0.492394984886626,0.492394984886626,0.492394984886626,0.492394984886626,0,0.000000,0.000000,0,8.667834503923294796103088193,45.722451665625040383515534012,43.880507692749002649465933158,51030500
1.29,0,0.4905264444774743149103894413,0.490526444477474,0.490526444477474,0.490526444477474,0.490526444477474,0,0.000000,0.000000,0,8.665538620589964796103088193,45.685683184826873974432042082,43.850104516181229803052674793,51429170
1.30,0,0.4886727733807555173357347686,0.488672773380756,0.488672773380756,0.488672773380756,0.488672773380756,0,0.000000,0.000000,0,8.663240503513764796103088193,45.649449029508590154004226342,43.820138947324123005676983401,51827850
1.31,0,0.4868339745951971091967156412,0.486833974595197,0.486833974595197,0.486833974595197,0.486833974595197,0,0.000000,0.000000,0,8.660943982274664796103088193,45.613717390470677188526172989,43.790585843065120665831325489,52226520
1.32,0,0.4850094889555353998449841020,0.485009488955535,0.485009488955535,0.485009488955535,0.485009488955535,0,0.000000,0.000000,0,8.658645645609414796103088193,45.578465643685532847561105189,43.761426008717269752574924526,52625200
1.33,0,0.4831992716550761153746688956,0.483199271655076,0.483199271655076,0.483199271655076,0.483199271655076,0,0.000000,0.000000,0,8.656345740091884796103088193,45.543677318648417892389519952,43.732646033413729535526519315,53023880
1.34,0,0.4814028936289915536364711394,0.481402893628992,0.481402893628992,0.481402893628992,0.481402893628992,0,0.000000,0.000000,0,8.654043304670054796103088193,45.509313821227062056027747202,43.704214262362413234734258216,53422550
1.35,0,0.4796203448987002578607856435,0.4796203448987,0.4796203448987,0.4796203448987,0.4796203448987,0,0.000000,0.000000,0,8.651738105085404796103088193,45.475367085100704813455404834,43.676124030443392304622090138,53821230
1.36,0,0.4778512639716847116410199896,0.477851263971685,0.477851263971685,0.477851263971685,0.477851263971685,0,0.000000,0.000000,0,8.649429729581234796103088193,45.441816460664052038408157501,43.648358404215173772450841635,54219900
1.37,0,0.4760955499509114585189132846,0.476095549950912,0.476095549950912,0.476095549950912,0.476095549950912,0,0.000000,0.000000,0,8.647118575941224796103088193,45.408645640772044161036701249,43.620904153861132133834028798,54618580
1.38,0,0.4743530525507266943401535211,0.474353052550727,0.474353052550727,0.474353052550727,0.474353052550727,0,0.000000,0.000000,0,8.644802873923484796103088193,45.375832601059073339025495469,43.593742955707709563960318877,55017260
1.39,0,0.4726236174120859105711328210,0.472623617412086,0.472623617412086,0.472623617412086,0.472623617412086,0,0.000000,0.000000,0,8.642483672212064796103088193,45.343372314739456009115629713,43.566870894871415952218120549,55415930
1.40,0,0.4709069823368895315090205734,0.47090698233689,0.47090698233689,0.47090698233689,0.47090698233689,0,0.000000,0.000000,0,8.640160929472844796103088193,45.311242491738025561573320076,43.540269795241578009632401352,55814610
1.41,0,0.4692030269760657212275675849,0.469203026976066,0.469203026976066,0.469203026976066,0.469203026976066,0,0.000000,0.000000,0,8.637831464954314796103088193,45.279434998583752100426495043,43.513932352894674145391459522,56213280
1.42,0,0.4675116077081429839209563849,0.467511607708143,0.467511607708143,0.467511607708143,0.467511607708143,0,0.000000,0.000000,0,8.635498962005314796103088193,45.247933702831972806746776843,43.487846168823401490756400819,56611960
1.43,0,0.4658327014018373361844425486,0.465832701401837,0.465832701401837,0.465832701401837,0.465832701401837,0,0.000000,0.000000,0,8.633160971503664796103088193,45.216733257076054307606400162,43.462006359460561007466831287,57010630
